3.901546263682351,-28.03722136607836,0.29
0.4733840028625637,-31.406541625270425,0.29
3.6115316128157517,-34.93934967299257,0.29
5.736818832091907,-30.776990418979043,0.29
6.7437803731940855,-37.33709562071795,0.29
10.419111840534217,-39.24977200978794,0.29
13.756396564320326,-41.16634273320758,0.29
16.40488794206604,-37.89081965937693,0.29
17.914624934972828,-42.9526893697329,0.29
21.285196121481576,-44.37898971024201,0.29
25.163177722184606,-45.150648579750424,0.29
33.16627306805518,-48.15655424273843,0.29
29.461716937192403,-46.97552558436423,0.29
37.79332192292539,-48.46449396160588,0.29
41.879291170252166,-48.408390688292926,0.29
45.76242702137333,-48.86995924176303,0.29
49.33340348166629,-49.397153680594414,0.29
44.672683995992664,-44.451943179564566,0.29
48.40274594443277,-44.77898620373607,0.29
53.943019155182554,-47.185100437136704,0.29
51.29507795580867,-43.96326726103948,0.29
63.82657067193121,-54.01304670425486,0.29
54.755156857827195,-41.95572387207491,0.29
56.88096332176507,-45.277023860369255,0.29
62.54117453322673,-49.10833389051337,0.29
67.09076173553375,-47.99799431911002,0.29
59.16296165481126,-43.8131741622387,0.29
61.420485871050616,-42.173538640083976,0.29
58.553866465574785,-39.41542879270192,0.29
73.84505024027115,-42.67291150204719,0.29
65.3463642835931,-39.21088653313154,0.29
62.3210501323377,-36.789329732457155,0.29
69.09332327431011,-36.29651584993472,0.29
64.65855690155666,-33.62271282526423,0.29
69.89678670086627,-31.485578094021637,0.29
65.95621829346261,-29.62681364488335,0.29
70.04208839187915,-27.067219641381683,0.29
63.38437329216198,-15.7432137910314,0.29
65.49386727069258,-25.618577281800768,0.29
68.82325872377126,-22.679072317769613,0.29
66.59702234599818,-18.7916067515607,0.29
63.4054827175867,-22.121674740420456,0.29
59.81942661716733,-13.653182291668124,0.29
56.41902176080366,-12.939356448476069,0.29
59.76547410627229,-19.478267802814837,0.29
53.16577255130287,-13.34544775675439,0.29
56.52055212852709,-18.553687208172175,0.29
53.08966960543747,-18.8261139110633,0.29
49.33184722782452,-15.11252941998965,0.29
50.20665696525616,-20.6245873896872,0.29
48.174394637737734,-24.419443536787483,0.29
46.434400377116674,-18.588291458959507,0.29
44.45367094268071,-22.47780472902759,0.29
45.93383233320632,-28.1002121895995,0.29
41.772899837220216,-25.71441009805473,0.29
34.15477778584891,-44.25830090465908,0.29
38.62563919082065,-44.24810521437722,0.29
41.593740845206696,-43.9289065648053,0.29
38.96766034743945,-28.21455270622153,0.29
29.911415719682278,-43.24665184064128,0.29
42.314938886595066,-31.424517981358836,0.29
37.33580020139395,-33.597911169628375,0.29
32.96060474406966,-34.03197418995999,0.29
22.799674204951053,-40.520532991698,0.29
25.766133572935107,-41.317263420849066,0.29
36.270606237576075,-29.59583340873611,0.29
33.376536597225346,-29.80960442935099,0.29
19.91089548864082,-39.71734458296831,0.29
30.58143264893222,-29.75206021937512,0.29
28.380066325480072,-33.05197333053816,0.29
13.195226079089085,-36.23608733777579,0.29
10.608773987953839,-34.83154616038564,0.29
23.572583625195136,-30.535238225196913,0.29
27.57645819939342,-27.88495582103397,0.29
8.077872250460702,-33.23550707595995,0.29
22.95443884056518,-27.15799367380533,0.29
21.433483114090023,-18.94750580631286,0.29
24.103390824609836,-21.154700068523145,0.29
20.380919238258716,-23.38452370607334,0.29
25.962021908210176,-23.601593353809704,0.29
17.24849495539423,-21.749011348168246,0.29
12.741531959173917,-19.500755973300528,0.29
18.29077165020471,-16.929632646607395,0.29
11.440751483223211,-14.618609043424273,0.29
15.7631330898594,-14.271750390577441,0.29
12.593198088667112,-9.786540857802368,0.29
16.753559830662436,-10.212784443811275,0.29
14.46331021717294,-5.2904649730242195,0.29
22.179844120279,0.0025016497597493328,0.29
17.6680460155821,-1.7608116418003845,0.29
19.079158828735178,-6.676525249980788,0.29
22.427271358517157,-4.213693967111018,0.29
25.82281020188021,-3.0617104667129746,0.29
29.511361669949768,-3.112063677413708,0.29
26.969402658155815,1.097998962658776,0.29
33.4396111650446,-1.7101837680088194,0.29
36.234951288842076,0.9370386107008072,0.29
30.987517187009853,1.724966174864952,0.29
33.64307670068942,3.856315257042058,0.29
38.503407403350614,4.619498449945563,0.29
35.27212899566165,7.384396905990518,0.29
40.14464838473302,7.790232879188377,0.29
36.19784334202405,11.386825966681691,0.29
42.21486836568404,15.163712713647884,0.29
41.31173777304359,11.39747339532022,0.29
37.08814031445173,16.032647794237192,0.29
42.65437185335822,19.267173476125834,0.29
42.87856494375843,23.005967221955995,0.29
41.802090458618096,26.312556364153178,0.29
37.61118778838395,20.686382201496492,0.29
37.3017685935754,25.579054346298836,0.29
38.63561852609414,32.031402526652386,0.29
40.485884577863104,29.45038734150248,0.29
34.489326676274985,34.34235281528003,0.29
30.461355070091166,36.10413032597032,0.29
34.92696728460796,29.66360790789473,0.29
27.24249380328257,35.73927651504027,0.29
25.594727525154603,35.052199920325926,0.29
30.75213779664304,31.220202377475538,0.29
23.21101078644352,33.184941477515956,0.29
26.45627526876011,30.18327653760755,0.29
20.356111368840324,29.60120640938381,0.29
22.961577438531503,27.225493621163356,0.29
17.470735116629204,26.21154787433176,0.29
20.052422386041787,23.887019163734145,0.29
17.501465292128277,20.734270219675054,0.29
14.715119344118888,23.121545108839033,0.29
2.0255663734740885,17.72708962527028,0.29
5.904068632523849,24.39528635432895,0.29
11.83896917721173,19.267931971440856,0.29
0.6522323128907024,23.245516147100574,0.29
1.637008406643317,21.64533699598142,0.29
14.93246754097941,17.51276290470472,0.29
10.098192643049623,16.997954993797286,0.29
12.902057972514529,14.719658067913446,0.29
11.083072211400532,12.161064617602976,0.29
7.962124652086197,13.91664265104738,0.29
3.5272337256346686,8.143030742099,0.29
-1.3234183642887012,14.124287238954192,0.29
-2.6453318165107724,12.531079143586016,0.29
-3.0487835496517217,10.17970391382772,0.29
6.5750280832629535,6.273829552338872,0.29
-1.0638854454585083,1.8670748854115518,0.29
8.51001550943376,5.376993709818807,0.29
5.585976132055201,11.322595012195762,0.29
3.8761997818435066,1.6366041951970574,0.29
0.6697501385162521,3.9696685150241264,0.29
2.077887630224759,5.944851316483545,0.29
5.306772204071305,4.123672394398703,0.29
6.946040366012015,6.748944075240522,0.29
3.8666545556256557,8.781959815371703,0.29
8.663749183340668,9.395025769819819,0.29
